32137,NAD83 / Texas North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,34,-101.3,36.11,1000000,200000
32138,NAD83 / Texas North Central,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08,31.4,-98.3,33.58,2000000,600000
32139,NAD83 / Texas Central,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.07,29.4,-100.2,31.53,3000000,700000
32140,NAD83 / Texas South Central,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.23,27.5,-99,30.17,4000000,600000
32141,NAD83 / Texas South,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,25.4,-98.3,27.5,5000000,300000
32142,NAD83 / Utah North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.43,40.2,-111.3,41.47,1000000,500000
32143,NAD83 / Utah Central,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.01,38.2,-111.3,40.39,2000000,500000
32144,NAD83 / Utah South,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.13,36.4,-111.3,38.21,3000000,500000
32145,NAD83 / Vermont,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,500000,42.3,0,-72.3,0.999964286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32146,NAD83 / Virginia North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.02,37.4,-78.3,39.12,2000000,3500000
32147,NAD83 / Virginia South,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.46,36.2,-78.3,37.58,1000000,3500000
32148,NAD83 / Washington North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3,47,-120.5,48.44,0,500000
32149,NAD83 / Washington South,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,45.2,-120.3,47.2,0,500000
32150,NAD83 / West Virginia North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38.3,-79.3,40.15,0,600000
32151,NAD83 / West Virginia South,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.29,37,-81,38.53,0,600000
32152,NAD83 / Wisconsin North,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.34,45.1,-90,46.46,0,600000
32153,NAD83 / Wisconsin Central,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.15,43.5,-90,45.3,0,600000
32154,NAD83 / Wisconsin South,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.44,42,-90,44.04,0,600000
32155,NAD83 / Wyoming East,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,200000,40.3,0,-105.1,0.9999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32156,NAD83 / Wyoming East Central,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,400000,40.3,100000,-107.2,0.9999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32157,NAD83 / Wyoming West Central,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,600000,40.3,0,-108.45,0.9999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32158,NAD83 / Wyoming West,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,800000,40.3,100000,-110.05,0.9999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32161,NAD83 / Puerto Rico & Virgin Is.,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02,17.5,-66.26,18.26,200000,200000
32164,NAD83 / BLM 14N (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1640416.67,0,0,-99,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32165,NAD83 / BLM 15N (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1640416.67,0,0,-93,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32166,NAD83 / BLM 16N (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1640416.67,0,0,-87,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32167,NAD83 / BLM 17N (ftUS),Transverse Mercator,US survey foot,4269,North American Datum 1983,GRS 1980,1640416.67,0,0,-81,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32180,NAD83 / SCoPQ zone 2,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-55.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32181,NAD83 / MTM zone 1,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-53,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32182,NAD83 / MTM zone 2,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-56,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32183,NAD83 / MTM zone 3,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-58.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32184,NAD83 / MTM zone 4,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-61.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32185,NAD83 / MTM zone 5,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-64.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32186,NAD83 / MTM zone 6,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-67.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32187,NAD83 / MTM zone 7,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-70.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32188,NAD83 / MTM zone 8,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-73.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32189,NAD83 / MTM zone 9,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-76.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32190,NAD83 / MTM zone 10,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-79.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32191,NAD83 / MTM zone 11,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-82.3,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32192,NAD83 / MTM zone 12,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-81,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32193,NAD83 / MTM zone 13,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-84,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32194,NAD83 / MTM zone 14,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-87,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32195,NAD83 / MTM zone 15,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-90,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32196,NAD83 / MTM zone 16,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-93,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32197,NAD83 / MTM zone 17,Transverse Mercator,metre,4269,North American Datum 1983,GRS 1980,304800,0,0,-96,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32198,NAD83 / Quebec Lambert,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,-68.3,60,0,0
32199,NAD83 / Louisiana Offshore,Lambert Conic Conformal (2SP),metre,4269,North American Datum 1983,GRS 1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,25.3,-91.2,27.5,0,1000000
32201,WGS 72 / UTM zone 1N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-177,0.9996,,,,,,,,,,,,,,,,
32202,WGS 72 / UTM zone 2N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-171,0.9996,,,,,,,,,,,,,,,,
32203,WGS 72 / UTM zone 3N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-165,0.9996,,,,,,,,,,,,,,,,
32204,WGS 72 / UTM zone 4N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-159,0.9996,,,,,,,,,,,,,,,,
32205,WGS 72 / UTM zone 5N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-153,0.9996,,,,,,,,,,,,,,,,
32206,WGS 72 / UTM zone 6N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-147,0.9996,,,,,,,,,,,,,,,,
32207,WGS 72 / UTM zone 7N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-141,0.9996,,,,,,,,,,,,,,,,
32208,WGS 72 / UTM zone 8N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-135,0.9996,,,,,,,,,,,,,,,,
32209,WGS 72 / UTM zone 9N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-129,0.9996,,,,,,,,,,,,,,,,
32210,WGS 72 / UTM zone 10N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-123,0.9996,,,,,,,,,,,,,,,,
32211,WGS 72 / UTM zone 11N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-117,0.9996,,,,,,,,,,,,,,,,
32212,WGS 72 / UTM zone 12N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-111,0.9996,,,,,,,,,,,,,,,,
32213,WGS 72 / UTM zone 13N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-105,0.9996,,,,,,,,,,,,,,,,
32214,WGS 72 / UTM zone 14N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-99,0.9996
32215,WGS 72 / UTM zone 15N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-93,0.9996
32216,WGS 72 / UTM zone 16N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-87,0.9996
32217,WGS 72 / UTM zone 17N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-81,0.9996
32218,WGS 72 / UTM zone 18N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-75,0.9996
32219,WGS 72 / UTM zone 19N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-69,0.9996
32220,WGS 72 / UTM zone 20N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-63,0.9996
32221,WGS 72 / UTM zone 21N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-57,0.9996
32222,WGS 72 / UTM zone 22N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-51,0.9996
32223,WGS 72 / UTM zone 23N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-45,0.9996
32224,WGS 72 / UTM zone 24N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-39,0.9996
32225,WGS 72 / UTM zone 25N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-33,0.9996
32226,WGS 72 / UTM zone 26N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-27,0.9996
32227,WGS 72 / UTM zone 27N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-21,0.9996
32228,WGS 72 / UTM zone 28N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-15,0.9996
32229,WGS 72 / UTM zone 29N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-9,0.9996
32230,WGS 72 / UTM zone 30N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,-3,0.9996
32231,WGS 72 / UTM zone 31N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,3,0.9996
32232,WGS 72 / UTM zone 32N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,9,0.9996
32233,WGS 72 / UTM zone 33N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,15,0.9996
32234,WGS 72 / UTM zone 34N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,21,0.9996
32235,WGS 72 / UTM zone 35N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,27,0.9996
32236,WGS 72 / UTM zone 36N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,33,0.9996
32237,WGS 72 / UTM zone 37N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,39,0.9996
32238,WGS 72 / UTM zone 38N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,45,0.9996
32239,WGS 72 / UTM zone 39N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,51,0.9996
32240,WGS 72 / UTM zone 40N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,57,0.9996
32241,WGS 72 / UTM zone 41N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,63,0.9996
32242,WGS 72 / UTM zone 42N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,69,0.9996
32243,WGS 72 / UTM zone 43N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,75,0.9996
32244,WGS 72 / UTM zone 44N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,81,0.9996
32245,WGS 72 / UTM zone 45N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,87,0.9996
32246,WGS 72 / UTM zone 46N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,93,0.9996
32247,WGS 72 / UTM zone 47N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,99,0.9996
32248,WGS 72 / UTM zone 48N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,105,0.9996
32249,WGS 72 / UTM zone 49N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,111,0.9996
32250,WGS 72 / UTM zone 50N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,117,0.9996
32251,WGS 72 / UTM zone 51N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,123,0.9996
32252,WGS 72 / UTM zone 52N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,129,0.9996
32253,WGS 72 / UTM zone 53N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,135,0.9996
32254,WGS 72 / UTM zone 54N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,141,0.9996
32255,WGS 72 / UTM zone 55N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,147,0.9996
32256,WGS 72 / UTM zone 56N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,153,0.9996
32257,WGS 72 / UTM zone 57N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,159,0.9996
32258,WGS 72 / UTM zone 58N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,165,0.9996
32259,WGS 72 / UTM zone 59N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,171,0.9996
32260,WGS 72 / UTM zone 60N,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,0,177,0.9996
32301,WGS 72 / UTM zone 1S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-177,0.9996
32302,WGS 72 / UTM zone 2S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-171,0.9996
32303,WGS 72 / UTM zone 3S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-165,0.9996
32304,WGS 72 / UTM zone 4S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-159,0.9996
32305,WGS 72 / UTM zone 5S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-153,0.9996
32306,WGS 72 / UTM zone 6S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-147,0.9996
32307,WGS 72 / UTM zone 7S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-141,0.9996
32308,WGS 72 / UTM zone 8S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-135,0.9996
32309,WGS 72 / UTM zone 9S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-129,0.9996
32310,WGS 72 / UTM zone 10S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-123,0.9996
32311,WGS 72 / UTM zone 11S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-117,0.9996
32312,WGS 72 / UTM zone 12S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-111,0.9996
32313,WGS 72 / UTM zone 13S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-105,0.9996
32314,WGS 72 / UTM zone 14S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-99,0.9996
32315,WGS 72 / UTM zone 15S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-93,0.9996
32316,WGS 72 / UTM zone 16S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-87,0.9996
32317,WGS 72 / UTM zone 17S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-81,0.9996
32318,WGS 72 / UTM zone 18S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-75,0.9996
32319,WGS 72 / UTM zone 19S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-69,0.9996
32320,WGS 72 / UTM zone 20S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-63,0.9996
32321,WGS 72 / UTM zone 21S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-57,0.9996
32322,WGS 72 / UTM zone 22S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-51,0.9996
32323,WGS 72 / UTM zone 23S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-45,0.9996
32324,WGS 72 / UTM zone 24S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-39,0.9996
32325,WGS 72 / UTM zone 25S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-33,0.9996
32326,WGS 72 / UTM zone 26S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-27,0.9996
32327,WGS 72 / UTM zone 27S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-21,0.9996
32328,WGS 72 / UTM zone 28S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-15,0.9996
32329,WGS 72 / UTM zone 29S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-9,0.9996
32330,WGS 72 / UTM zone 30S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,-3,0.9996
32331,WGS 72 / UTM zone 31S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,3,0.9996
32332,WGS 72 / UTM zone 32S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,9,0.9996
32333,WGS 72 / UTM zone 33S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,15,0.9996
32334,WGS 72 / UTM zone 34S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,21,0.9996
32335,WGS 72 / UTM zone 35S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,27,0.9996
32336,WGS 72 / UTM zone 36S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,33,0.9996
32337,WGS 72 / UTM zone 37S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,39,0.9996
32338,WGS 72 / UTM zone 38S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,45,0.9996
32339,WGS 72 / UTM zone 39S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,51,0.9996
32340,WGS 72 / UTM zone 40S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,57,0.9996
32341,WGS 72 / UTM zone 41S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,63,0.9996
32342,WGS 72 / UTM zone 42S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,69,0.9996
32343,WGS 72 / UTM zone 43S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,75,0.9996
32344,WGS 72 / UTM zone 44S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,81,0.9996
32345,WGS 72 / UTM zone 45S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,87,0.9996
32346,WGS 72 / UTM zone 46S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,93,0.9996
32347,WGS 72 / UTM zone 47S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,99,0.9996
32348,WGS 72 / UTM zone 48S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,105,0.9996
32349,WGS 72 / UTM zone 49S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,111,0.9996
32350,WGS 72 / UTM zone 50S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,117,0.9996
32351,WGS 72 / UTM zone 51S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,123,0.9996
32352,WGS 72 / UTM zone 52S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,129,0.9996
32353,WGS 72 / UTM zone 53S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,135,0.9996
32354,WGS 72 / UTM zone 54S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,141,0.9996
32355,WGS 72 / UTM zone 55S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,147,0.9996
32356,WGS 72 / UTM zone 56S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,153,0.9996
32357,WGS 72 / UTM zone 57S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,159,0.9996
32358,WGS 72 / UTM zone 58S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,165,0.9996
32359,WGS 72 / UTM zone 59S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,171,0.9996
32360,WGS 72 / UTM zone 60S,Transverse Mercator,metre,4322,World Geodetic System 1972,WGS 72,500000,0,10000000,177,0.9996
32401,WGS 72BE / UTM zone 1N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-177,0.9996
32402,WGS 72BE / UTM zone 2N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-171,0.9996
32403,WGS 72BE / UTM zone 3N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-165,0.9996
32404,WGS 72BE / UTM zone 4N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-159,0.9996
32405,WGS 72BE / UTM zone 5N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-153,0.9996
32406,WGS 72BE / UTM zone 6N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-147,0.9996
32407,WGS 72BE / UTM zone 7N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-141,0.9996
32408,WGS 72BE / UTM zone 8N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-135,0.9996
32409,WGS 72BE / UTM zone 9N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-129,0.9996
32410,WGS 72BE / UTM zone 10N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-123,0.9996
32411,WGS 72BE / UTM zone 11N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-117,0.9996
32412,WGS 72BE / UTM zone 12N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-111,0.9996
32413,WGS 72BE / UTM zone 13N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-105,0.9996
32414,WGS 72BE / UTM zone 14N,Transverse Mercator,metre,4324,WGS 72 Transit Broadcast Ephemeris,WGS 72,500000,0,0,-99,0.9996
